"","country","week","mismatch","meanI","meanR0","meantemp","combination"
"3308",63,22,0.25,0.189382990318306,1.03119773845459,21.5832640864679,1
"3309",63,23,0.25,0.167411811254336,0.930654051297513,22.1382015437603,1
"3310",63,24,0.25,0.1473807309443,0.867704371834972,22.507995206637,1
"3311",63,25,0.25,0.129663981025245,0.838330749340503,22.6872821221322,1
"3312",63,26,0.25,0.114481728729267,0.840568572213683,22.6734621718781,1
"3313",63,27,0.25,0.101935271213901,0.874569508799399,22.4667357804644,1
"3314",63,28,0.25,0.0920592197969235,0.942597467564646,22.0701010087701,1
"3315",63,29,0.25,0.0848835881023998,1.04895196791284,21.48931007442,1
"3316",63,30,0.25,0.0805048050935407,1.19973533587071,20.7327859299322,1
"3317",63,31,0.25,0.0791719979474108,1.4023084280607,19.811500108385,1
"3318",63,32,0.25,0.0814022117579835,1.66423497683931,18.7388136081538,1
"3319",63,33,0.25,0.0881424715083986,1.99154090077543,17.5302831242967,1
"3320",63,34,0.25,0.100984641056447,2.38627062985257,16.2034354367271,1
"3321",63,35,0.25,0.122367304643775,2.84364373053314,14.7775132271228,1
"3322",63,36,0.25,0.155463974372678,3.34955014022336,13.2731960108749,1
"3323",63,37,0.25,0.202967932494062,3.87947795715473,11.7123002312765,1
"3324",63,38,0.25,0.263767161090448,4.39994533310463,10.1174628653525,1
"3325",63,39,0.25,0.328734436405314,4.87288236065356,8.51181312985301,1
"3326",63,40,0.25,0.381988359801804,5.26227528248809,6.91863704851358,1
"3327",63,41,0.25,0.411427105560018,5.54125401055242,5.36103974521317,1
"3328",63,42,0.25,0.417481685842953,5.69735347047941,3.86161036064239,1
"3329",63,43,0.25,0.40940566392467,5.73427391596221,2.44209445204634,1
"3330",63,44,0.25,0.39653574601702,5.66983343442934,1.12307862708278,1
"3331",63,45,0.25,0.384200848301893,5.53120114673749,-0.0763080145894121,1
"3332",63,46,0.25,0.374220995215946,5.34922687167157,-1.13867130213174,1
"3333",63,47,0.25,0.36661588712738,5.15353330183187,-2.04860425344685,1
"3334",63,48,0.25,0.360853031735436,4.96930660691232,-2.79291051578508,1
"3335",63,49,0.25,0.356447364415689,4.81589920615744,-3.36079574657711,1
"3336",63,50,0.25,0.353146449300195,4.70679682687216,-3.7440241589817,1
"3337",63,51,0.25,0.350916586509478,4.65029581405385,-3.93703796183799,1
"3338",63,52,0.25,0.349854919890302,4.65029581405385,-3.937037961838,1
"3339",63,53,0.25,0.349767409328105,4.67356643139931,-3.85810251624902,1
"3340",64,1,0,0.33383894248034,5.74144608697424,-0.454421879550797,1
"3341",64,2,0,0.334042258151335,5.73498663655923,-0.0992173628029632,1
