"","country","week","mismatch","meanI","meanR0","meantemp","changes"
"1",1,1,0,0.147958891354859,2.7720342417484,24.2906461119316,3
"2",1,2,0,0.148300484666284,2.77345403197231,24.282622707614,3
"3",1,3,0,0.149661665274977,2.79470266296571,24.1626042277406,3
"4",1,4,0,0.153717147793262,2.83552170441289,23.932331246927,3
"5",1,5,0,0.165489157297204,2.89538792083976,23.5951433117618,3
"6",1,6,0,0.179174377888862,2.97347243639224,23.1559305088487,3
"7",1,7,0,0.179623489933336,3.06859019105468,22.6210625460556,3
"8",1,8,0,0.178562896214057,3.17915067110843,21.9982963754761,3
"9",1,9,0,0.180966417444812,3.30312298266204,21.2966636978036,3
"10",1,10,0,0.184771346267791,3.4380287088059,20.5263399795952,3
"11",1,11,0,0.188275928886356,3.58097412417452,19.6984968830071,3
"12",1,12,0,0.191136361268071,3.72872909206932,18.825140248149,3
"13",1,13,0,0.193653610382919,3.87785368219246,17.9189359777263,3
"14",1,14,0,0.195969590518682,4.02486593651315,16.9930263490886,3
"15",1,15,0,0.198035753680184,4.166436214775,16.0608394176286,3
"16",1,16,0,0.199811488087844,4.29958642669623,15.1358942756688,3
"17",1,17,0,0.201309478337927,4.42186800880161,14.2316049910806,3
"18",1,18,0,0.202557280119519,4.53149280686444,13.3610860690261,3
"19",1,19,0,0.20357911749604,4.62739728089302,12.5369622581246,3
"20",1,20,0,0.204399010576506,4.70923169785323,11.7711854593401,3
"21",1,21,0,0.205042637982189,4.77727901434416,11.0748613928794,3
"22",1,22,0,0.205535403858184,4.83231904087195,10.458088536873,3
"23",1,23,0,0.205900628652827,4.87545952781838,9.9298116736399,3
"24",1,24,0,0.206158598727856,4.90795656237675,9.49769216748888,3
"25",1,25,0,0.206325841229108,4.93104348968966,9.16799685536103,3
"26",1,26,0,0.206414465867588,4.94578255103786,8.94550716168161,3
"27",1,27,0,0.206431672697702,4.95294836868721,8.83344975548892,3
