"","country","week","mismatch","meanI","meanR0","meantemp","changes"
"364",2,46,0.25,0.191054221935353,3.88777189655053,19.758119900365,5
"365",2,47,0.25,0.189074703035933,3.77884970043907,20.5087248469833,5
"366",2,48,0.25,0.187044100577748,3.67228630723991,21.2202132567825,5
"367",2,49,0.25,0.185014083190618,3.57057762924071,21.8822667299076,5
"368",2,50,0.25,0.183044347113425,3.47607808436054,22.4852837993956,5
"369",2,51,0.25,0.181200539163357,3.39091964454136,23.0205191769794,5
"370",2,52,0.25,0.179551252758335,3.31695618555973,23.4802105821123,5
"371",2,53,0.25,0.178710123557157,3.2797736690619,23.7098550302521,5
"372",2,1,0.5,0.160411371956366,3.26120498262852,23.9045712850223,5
"373",2,2,0.5,0.159511798768474,3.20973144245429,24.1814668732722,5
"374",2,3,0.5,0.160018599220473,3.17517434686055,24.3659817811555,5
"375",2,4,0.5,0.166807524473164,3.15835116393586,24.4554400710569,5
"376",2,5,0.5,0.182139078627924,3.15964948681341,24.4485443691991,5
"377",2,6,0.5,0.183529513998284,3.17903964879826,24.3453946808782,5
"378",2,7,0.5,0.178957514500138,3.21607370115303,24.1474869401311,5
"379",2,8,0.5,0.178877121211144,3.26987111485754,23.8576913148696,5
"380",2,9,0.5,0.181249195747891,3.33909652362804,23.4802105821123,5
"381",2,10,0.5,0.183916642115153,3.42193921277271,23.0205191769794,5
"382",2,11,0.5,0.186204631353032,3.51610722738736,22.4852837993956,5
"383",2,12,0.5,0.188316675925451,3.61885015052215,21.8822667299076,5
"384",2,13,0.5,0.190415880051963,3.72702304417008,21.2202132567826,5
"385",2,14,0.5,0.192435486542355,3.8371993420996,20.5087248469833,5
"386",2,15,0.5,0.194270172855294,3.94583289199162,19.758119900365,5
