"","country","week","mismatch","meanI","meanR0","meantemp","combination"
"8599",33,13,0.5,0.00350448015640852,0.836211164268678,13.2584634064852,1
"8600",33,14,0.5,0.00293020789350951,0.974007208006054,13.6127618616477,1
"8601",33,15,0.5,0.00294565299425962,1.17285246523914,14.0715213983041,1
"8602",33,16,0.5,0.00375413152020398,1.44351779105559,14.6280888310035,1
"8603",33,17,0.5,0.00635755421217026,1.79295869818274,15.2743925098949,1
"8604",33,18,0.5,0.0146521512135303,2.21767147173335,16.0010593802739,1
"8605",33,19,0.5,0.0437405780561,2.69581619031286,16.7975509158248,1
"8606",33,20,0.5,0.129523118490796,3.18161323380011,17.6523159541788,1
"8607",33,21,0.5,0.227758934053431,3.60730587074422,18.5529582182828,1
"8608",33,22,0.5,0.213930760897195,3.89664794527851,19.4864160940904,1
"8609",33,23,0.5,0.173437248037282,3.98797916770293,20.4391520573385,1
"8610",33,24,0.5,0.160296676379764,3.85724047048069,21.397349002239,1
"8611",33,25,0.5,0.157472162441894,3.52831399128351,22.3471106248168,1
"8612",33,26,0.5,0.150658069089106,3.06419913892544,23.2746629548232,1
"8613",33,27,0.5,0.137180166843995,2.54403093030569,24.1665541134986,1
"8614",33,28,0.5,0.118724945544069,2.03857438718012,25.0098494001849,1
"8615",33,29,0.5,0.0970378179650543,1.5951312120086,25.7923188785344,1
"8616",33,30,0.5,0.0739555890433065,1.23493599480126,26.5026147418353,1
"8617",33,31,0.5,0.0518691340170098,0.959201195053671,27.1304358852039,1
"8618",33,32,0.5,0.0331868925109654,0.757905405720015,27.6666772979252,1
"8619",33,33,0.5,0.0193500391050346,0.617191582917076,28.1035621093726,1
"8620",33,34,0.5,0.0103639528124885,0.523951201932052,28.4347543735026,1
"8621",33,35,0.5,0.00518486444243453,0.467958053196275,28.6554509562609,1
"8622",33,36,0.5,0.00248143444040938,0.442510517358752,28.7624511932993,1
"8623",33,37,0.5,0.00117032841576953,0.444433434985107,28.7542033077859,1
"8624",33,38,0.5,0.000563122984300387,0.473969418904825,28.6308269151348,1
"8625",33,39,0.5,0.000287637784814387,0.534789602565563,28.3941112882765,1
"8626",33,40,0.5,0.000163217827411388,0.634106878333085,28.0474894086289,1
"8627",33,41,0.5,0.000108334188049922,0.782622766006971,27.5959881790951,1
"8628",33,42,0.5,8.90419082028175e-05,0.993730742581863,27.0461555211271,1
"8629",33,43,0.5,9.61840771165181e-05,1.28108760366196,26.4059654131345,1
"8630",33,44,0.5,0.000144419178127625,1.65362221489554,25.6847022474228,1
"8631",33,45,0.5,0.000314704552347884,2.10779371162186,24.8928261827833,1
"8632",33,46,0.5,0.00101342135978231,2.61887765485085,24.0418214454635,1
"8633",33,47,0.5,0.00471056250571314,3.13578878037562,23.1440297785437,1
"8634",33,48,0.5,0.0281508499446163,3.58534830508263,22.2124714551276,1
"8635",33,49,0.5,0.139132237126726,3.88911470172216,21.2606564511152,1
"8636",33,50,0.5,0.261801531846039,3.9884791296785,20.3023885160323,1
"8637",33,51,0.5,0.210273910495662,3.8663150518286,19.3515649833932,1
"8638",33,52,0.5,0.15883450230695,3.5531004686572,18.4219752238558,1
"8639",33,53,0.5,0.146498199751001,3.31604533847765,17.9037958265349,1
"8640",33,1,0.75,0.106283696327807,2.07794835365828,17.4028598585251,1
"8641",33,2,0.75,0.0930792907624552,1.77522384205698,16.5635131503083,1
"8642",33,3,0.75,0.0786394429675728,1.5069966730889,15.785834090481,1
"8643",33,4,0.75,0.0637615846920333,1.2798897145472,15.0811010124463,1
"8644",33,5,0.75,0.0494203621538064,1.09519746532961,14.4595343464883,1
"8645",33,6,0.75,0.0365604321416767,0.950752555266804,13.9301483974187,1
"8646",33,7,0.75,0.025864076945943,0.842694583747831,13.500620614125,1
"8647",33,8,0.75,0.0176041350643244,0.766831640985679,13.1771802469446,1
"8648",33,9,0.75,0.01165200493176,0.719536420705282,12.9645180076192,1
"8649",33,10,0.75,0.00761472518783156,0.69825927640501,12.865718041989,1
"8650",33,11,0.75,0.00500957680288857,0.701780997139171,12.8822132019978,1
"8651",33,12,0.75,0.00339554632955292,0.730306468918874,13.013764265679,1
"8652",33,13,0.75,0.00243499850571038,0.785450098460541,13.2584634064852,1
"8653",33,14,0.75,0.00190246798643749,0.870104369615262,13.6127618616477,1
"8654",33,15,0.75,0.00167121432744339,0.988124739977092,14.0715213983041,1
"8655",33,16,0.75,0.00170496221210594,1.14371940705529,14.6280888310035,1
