"","country","changes","mismatch","corsI","corsR","maxs","mins","means","lat","long","pop"
"1","Argentina",3,0,0.672489773516291,0.797263944884449,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"2","Argentina",3,0.25,0.635946458091918,0.755101910279688,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"3","Argentina",3,0.5,0.443102009604206,0.479856232749915,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"4","Argentina",3,0.75,0.369438087861938,0.438289340149114,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"5","Argentina",3,1,0.396206508761125,0.518710102447757,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"6","Australia",3,0,0.619741328960528,0.749360662433629,24.4554400710569,11.1707776743704,17.9068989946278,-25.274398,133.775136,25364307
"7","Australia",3,0.25,0.575061931670447,0.693317010102772,24.4554400710569,11.1707776743704,17.9068989946278,-25.274398,133.775136,25364307
"8","Australia",3,0.5,0.343815964268215,0.349821820049705,24.4554400710569,11.1707776743704,17.9068989946278,-25.274398,133.775136,25364307
"9","Australia",3,0.75,0.260471427143723,0.281950585571571,24.4554400710569,11.1707776743704,17.9068989946278,-25.274398,133.775136,25364307
"10","Australia",3,1,0.295409933303831,0.378806560358221,24.4554400710569,11.1707776743704,17.9068989946278,-25.274398,133.775136,25364307
"11","Austria",3,0,0.536272899305552,0.581509280113727,20.4429680379856,-2.69669368169018,8.76729090226386,47.516231,14.550072,8877067
"12","Austria",3,0.25,0.482546222017127,0.514527678635632,20.4429680379856,-2.69669368169018,8.76729090226386,47.516231,14.550072,8877067
"13","Austria",3,0.5,0.197214487017369,0.143523031618423,20.4429680379856,-2.69669368169018,8.76729090226386,47.516231,14.550072,8877067
"14","Austria",3,0.75,0.0693348719377172,0.000896408096310717,20.4429680379856,-2.69669368169018,8.76729090226386,47.516231,14.550072,8877067
"15","Austria",3,1,0.0973583792544818,0.0423814379932007,20.4429680379856,-2.69669368169018,8.76729090226386,47.516231,14.550072,8877067
"16","Belarus",3,0,0.499905202213183,0.527376749855521,21.4595583990503,-6.08091408294802,7.47504322009185,53.709807,27.953389,9466856
