"","country","changes","mismatch","corsI","corsR","maxs","mins","means","lat","long","pop"
"1","Argentina",11,0,0.657226374100893,0.80725515380379,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"2","Argentina",11,0.25,0.653407707938878,0.803362669169416,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"3","Argentina",11,0.5,0.638967282988005,0.789411130984726,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"4","Argentina",11,0.75,0.641631332408275,0.797175259013971,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"5","Argentina",11,1,0.644196755517206,0.800701567998665,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"6","Australia",11,0,0.612526941292445,0.767119593574802,24.4554400710569,11.1707776743704,17.9068989946278,-25.274398,133.775136,25364307
"7","Australia",11,0.25,0.607780916764211,0.761773353352205,24.4554400710569,11.1707776743704,17.9068989946278,-25.274398,133.775136,25364307
"8","Australia",11,0.5,0.590192581292637,0.742992145568172,24.4554400710569,11.1707776743704,17.9068989946278,-25.274398,133.775136,25364307
"9","Australia",11,0.75,0.594772172123684,0.754209041966042,24.4554400710569,11.1707776743704,17.9068989946278,-25.274398,133.775136,25364307
"10","Australia",11,1,0.598178172308388,0.759167870969777,24.4554400710569,11.1707776743704,17.9068989946278,-25.274398,133.775136,25364307
"11","Austria",11,0,0.530701036412836,0.57754531345415,20.4429680379856,-2.69669368169018,8.76729090226386,47.516231,14.550072,8877067
"12","Austria",11,0.25,0.524621561971944,0.570452745799666,20.4429680379856,-2.69669368169018,8.76729090226386,47.516231,14.550072,8877067
"13","Austria",11,0.5,0.50118448082385,0.543977740227015,20.4429680379856,-2.69669368169018,8.76729090226386,47.516231,14.550072,8877067
"14","Austria",11,0.75,0.506381777518851,0.554327864264791,20.4429680379856,-2.69669368169018,8.76729090226386,47.516231,14.550072,8877067
"15","Austria",11,1,0.510541555442062,0.560090746667648,20.4429680379856,-2.69669368169018,8.76729090226386,47.516231,14.550072,8877067
"16","Belarus",11,0,0.494415083926539,0.519307807958105,21.4595583990503,-6.08091408294802,7.47504322009185,53.709807,27.953389,9466856
"17","Belarus",11,0.25,0.492435395682787,0.517044769786055,21.4595583990503,-6.08091408294802,7.47504322009185,53.709807,27.953389,9466856
"18","Belarus",11,0.5,0.48503129055022,0.507954429209279,21.4595583990503,-6.08091408294802,7.47504322009185,53.709807,27.953389,9466856
"19","Belarus",11,0.75,0.485771928299233,0.51047886676103,21.4595583990503,-6.08091408294802,7.47504322009185,53.709807,27.953389,9466856
"20","Belarus",11,1,0.487069228622987,0.512197018352043,21.4595583990503,-6.08091408294802,7.47504322009185,53.709807,27.953389,9466856
"21","Belgium",11,0,0.444723783943806,0.722800085341661,18.5749419854765,2.66865848062165,10.5166396364409,50.503887,4.469936,11484055
"22","Belgium",11,0.25,0.435888736476464,0.714542119689454,18.5749419854765,2.66865848062165,10.5166396364409,50.503887,4.469936,11484055
"23","Belgium",11,0.5,0.394384303777578,0.684029727446214,18.5749419854765,2.66865848062165,10.5166396364409,50.503887,4.469936,11484055
"24","Belgium",11,0.75,0.386710606628648,0.699055101255717,18.5749419854765,2.66865848062165,10.5166396364409,50.503887,4.469936,11484055
"25","Belgium",11,1,0.389760922647396,0.706550854587354,18.5749419854765,2.66865848062165,10.5166396364409,50.503887,4.469936,11484055
"26","Brazil",11,0,0.358844193390798,0.356249025284536,26.8270068859397,22.8861612748017,24.8800554981854,-14.235004,-51.92528,211049527
"27","Brazil",11,0.25,0.358871704899767,0.359293283444547,26.8270068859397,22.8861612748017,24.8800554981854,-14.235004,-51.92528,211049527
"28","Brazil",11,0.5,0.354222049674911,0.368539014683795,26.8270068859397,22.8861612748017,24.8800554981854,-14.235004,-51.92528,211049527
"29","Brazil",11,0.75,0.34247045183708,0.361744361209791,26.8270068859397,22.8861612748017,24.8800554981854,-14.235004,-51.92528,211049527
"30","Brazil",11,1,0.340257859777987,0.358484458384109,26.8270068859397,22.8861612748017,24.8800554981854,-14.235004,-51.92528,211049527
"31","Bulgaria",11,0,0.578058133937864,0.617320321591315,25.231601509414,-1.05409025789005,11.9305760872596,42.733883,25.48583,6975761
"32","Bulgaria",11,0.25,0.573923335197825,0.612395442611001,25.231601509414,-1.05409025789005,11.9305760872596,42.733883,25.48583,6975761
"33","Bulgaria",11,0.5,0.55893415131725,0.594164552916748,25.231601509414,-1.05409025789005,11.9305760872596,42.733883,25.48583,6975761
"34","Bulgaria",11,0.75,0.565455445949459,0.601096855874476,25.231601509414,-1.05409025789005,11.9305760872596,42.733883,25.48583,6975761
"35","Bulgaria",11,1,0.568771056427251,0.604934958862999,25.231601509414,-1.05409025789005,11.9305760872596,42.733883,25.48583,6975761
"36","Cambodia",11,0,0.725287138248164,0.762347284638198,31.3194921350763,26.569218914443,28.9303232947762,12.565679,104.990963,16486542
"37","Cambodia",11,0.25,0.720279717048769,0.756180625287815,31.3194921350763,26.569218914443,28.9303232947762,12.565679,104.990963,16486542
"38","Cambodia",11,0.5,0.700330659259156,0.734805718974153,31.3194921350763,26.569218914443,28.9303232947762,12.565679,104.990963,16486542
"39","Cambodia",11,0.75,0.703029657886376,0.75138815261819,31.3194921350763,26.569218914443,28.9303232947762,12.565679,104.990963,16486542
"40","Cambodia",11,1,0.706195874007835,0.7579943849289,31.3194921350763,26.569218914443,28.9303232947762,12.565679,104.990963,16486542
"41","Cameroon",11,0,0.52683990856186,0.604407950744103,28.3070526767857,24.0995169799991,26.2070221516003,7.369722,12.354722,25876380
"42","Cameroon",11,0.25,0.5255518882242,0.60191881800255,28.3070526767857,24.0995169799991,26.2070221516003,7.369722,12.354722,25876380
"43","Cameroon",11,0.5,0.515409840912699,0.592126999582269,28.3070526767857,24.0995169799991,26.2070221516003,7.369722,12.354722,25876380
"44","Cameroon",11,0.75,0.504045970672137,0.599670938513852,28.3070526767857,24.0995169799991,26.2070221516003,7.369722,12.354722,25876380
"45","Cameroon",11,1,0.502555950861487,0.602558742812543,28.3070526767857,24.0995169799991,26.2070221516003,7.369722,12.354722,25876380
"46","Canada",11,0,0.433686243232175,0.769192932055655,17.4202989105623,-13.3856705313376,1.79836202341038,56.130366,-106.346771,37589262
"47","Canada",11,0.25,0.42666569552319,0.761870724110715,17.4202989105623,-13.3856705313376,1.79836202341038,56.130366,-106.346771,37589262
"48","Canada",11,0.5,0.390736866357074,0.73194972775762,17.4202989105623,-13.3856705313376,1.79836202341038,56.130366,-106.346771,37589262
"49","Canada",11,0.75,0.375033733947825,0.738421664329251,17.4202989105623,-13.3856705313376,1.79836202341038,56.130366,-106.346771,37589262
"50","Canada",11,1,0.375721450174504,0.743788665580652,17.4202989105623,-13.3856705313376,1.79836202341038,56.130366,-106.346771,37589262
"51","Chile",11,0,0.620872661445245,0.877326318017946,18.0972532583035,8.16078876132076,13.1991727523811,-35.675147,-71.542969,18952038
"52","Chile",11,0.25,0.614751134161704,0.872012142638009,18.0972532583035,8.16078876132076,13.1991727523811,-35.675147,-71.542969,18952038
