"","country","changes","mismatch","corsI","corsR","maxs","mins","means","lat","long","pop"
"42","Cameroon",7,0.25,0.537234950166606,0.595190609214137,28.3070526767857,24.0995169799991,26.2070221516003,7.369722,12.354722,25876380
"43","Cameroon",7,0.5,0.511178814970707,0.561707830361999,28.3070526767857,24.0995169799991,26.2070221516003,7.369722,12.354722,25876380
"44","Cameroon",7,0.75,0.483605971507597,0.582909525470634,28.3070526767857,24.0995169799991,26.2070221516003,7.369722,12.354722,25876380
"45","Cameroon",7,1,0.479498811646735,0.593200602886702,28.3070526767857,24.0995169799991,26.2070221516003,7.369722,12.354722,25876380
"46","Canada",7,0,0.46434301993671,0.773931179833343,17.4202989105623,-13.3856705313376,1.79836202341038,56.130366,-106.346771,37589262
"47","Canada",7,0.25,0.448030127832178,0.757102832613679,17.4202989105623,-13.3856705313376,1.79836202341038,56.130366,-106.346771,37589262
"48","Canada",7,0.5,0.361976058627718,0.680414228877158,17.4202989105623,-13.3856705313376,1.79836202341038,56.130366,-106.346771,37589262
"49","Canada",7,0.75,0.31892961912968,0.690924723749694,17.4202989105623,-13.3856705313376,1.79836202341038,56.130366,-106.346771,37589262
"50","Canada",7,1,0.319624278353135,0.705188841755521,17.4202989105623,-13.3856705313376,1.79836202341038,56.130366,-106.346771,37589262
"51","Chile",7,0,0.644300878112436,0.873596532370006,18.0972532583035,8.16078876132076,13.1991727523811,-35.675147,-71.542969,18952038
"52","Chile",7,0.25,0.630072679359376,0.860867240586641,18.0972532583035,8.16078876132076,13.1991727523811,-35.675147,-71.542969,18952038
"53","Chile",7,0.5,0.558076927568291,0.798607019444332,18.0972532583035,8.16078876132076,13.1991727523811,-35.675147,-71.542969,18952038
"54","Chile",7,0.75,0.527015579808418,0.828922963317341,18.0972532583035,8.16078876132076,13.1991727523811,-35.675147,-71.542969,18952038
"55","Chile",7,1,0.529510101391767,0.846757074566918,18.0972532583035,8.16078876132076,13.1991727523811,-35.675147,-71.542969,18952038
"56","China",7,0,0.513791651939803,0.667081352806111,25.5896135671934,-1.50949037611875,11.8474558240582,35.86166,104.195397,1397715000
"57","China",7,0.25,0.503393304468482,0.655699373732457,25.5896135671934,-1.50949037611875,11.8474558240582,35.86166,104.195397,1397715000
"58","China",7,0.5,0.460364811576317,0.61006743712312,25.5896135671934,-1.50949037611875,11.8474558240582,35.86166,104.195397,1397715000
"59","China",7,0.75,0.465809869175735,0.624222020167862,25.5896135671934,-1.50949037611875,11.8474558240582,35.86166,104.195397,1397715000
"60","China",7,1,0.47270411141087,0.633608634623207,25.5896135671934,-1.50949037611875,11.8474558240582,35.86166,104.195397,1397715000
"61","Colombia",7,0,-0.143815602503426,-0.352415551736512,26.9653531988473,26.0150345773259,26.4891865302731,4.570868,-74.297333,50339443
"62","Colombia",7,0.25,-0.128368715669181,-0.328117160702779,26.9653531988473,26.0150345773259,26.4891865302731,4.570868,-74.297333,50339443
"63","Colombia",7,0.5,-0.0310309731516501,-0.144653262061275,26.9653531988473,26.0150345773259,26.4891865302731,4.570868,-74.297333,50339443
"64","Colombia",7,0.75,0.0173604472754127,0.0869642233710523,26.9653531988473,26.0150345773259,26.4891865302731,4.570868,-74.297333,50339443
"65","Colombia",7,1,0.0164217767788534,0.194592064866335,26.9653531988473,26.0150345773259,26.4891865302731,4.570868,-74.297333,50339443
"66","Costa Rica",7,0,0.00586160043113042,0.203852119629809,26.3364506200452,23.8086030867979,25.0606859809703,9.748917,-83.753428,5047561
"67","Costa Rica",7,0.25,0.0156080372221345,0.220115266977227,26.3364506200452,23.8086030867979,25.0606859809703,9.748917,-83.753428,5047561
"68","Costa Rica",7,0.5,0.018941042898657,0.281249397533479,26.3364506200452,23.8086030867979,25.0606859809703,9.748917,-83.753428,5047561
"69","Costa Rica",7,0.75,-0.0787322736246951,0.261579720286213,26.3364506200452,23.8086030867979,25.0606859809703,9.748917,-83.753428,5047561
"70","Costa Rica",7,1,-0.102194950658241,0.236931912076669,26.3364506200452,23.8086030867979,25.0606859809703,9.748917,-83.753428,5047561
"71","Croatia",7,0,0.579858071052506,0.699468215915665,26.9776703677941,3.81737623699802,15.2238418923694,45.1,15.2,4067500
"72","Croatia",7,0.25,0.572780705728562,0.692433865067932,26.9776703677941,3.81737623699802,15.2238418923694,45.1,15.2,4067500
"73","Croatia",7,0.5,0.543956512711747,0.664416143481176,26.9776703677941,3.81737623699802,15.2238418923694,45.1,15.2,4067500
"74","Croatia",7,0.75,0.549332814371016,0.675325298159312,26.9776703677941,3.81737623699802,15.2238418923694,45.1,15.2,4067500
"75","Croatia",7,1,0.554413584960698,0.681556956365777,26.9776703677941,3.81737623699802,15.2238418923694,45.1,15.2,4067500
"76","Cuba",7,0,-0.519068173016472,-0.6527143953456,28.1330712649811,22.0990318502307,25.0797404885125,21.521757,-77.781167,11333483
"77","Cuba",7,0.25,-0.509870689927523,-0.649235309082878,28.1330712649811,22.0990318502307,25.0797404885125,21.521757,-77.781167,11333483
"78","Cuba",7,0.5,-0.453670999184174,-0.631153337890235,28.1330712649811,22.0990318502307,25.0797404885125,21.521757,-77.781167,11333483
"79","Cuba",7,0.75,-0.41667913625396,-0.643554128405744,28.1330712649811,22.0990318502307,25.0797404885125,21.521757,-77.781167,11333483
"80","Cuba",7,1,-0.415085690438106,-0.648624929419741,28.1330712649811,22.0990318502307,25.0797404885125,21.521757,-77.781167,11333483
"81","Czech Republic",7,0,0.711577240119501,0.835466900581035,18.8684168609078,-2.36517020060691,8.08286720070625,49.817492,15.472962,10669709
"82","Czech Republic",7,0.25,0.697711959591937,0.825834330944937,18.8684168609078,-2.36517020060691,8.08286720070625,49.817492,15.472962,10669709
"83","Czech Republic",7,0.5,0.625927266269592,0.781870485559563,18.8684168609078,-2.36517020060691,8.08286720070625,49.817492,15.472962,10669709
"84","Czech Republic",7,0.75,0.598717296018276,0.794527404284647,18.8684168609078,-2.36517020060691,8.08286720070625,49.817492,15.472962,10669709
"85","Czech Republic",7,1,0.600657336129907,0.804221079794595,18.8684168609078,-2.36517020060691,8.08286720070625,49.817492,15.472962,10669709
"86","Denmark",7,0,0.383684812000163,0.703935632889631,17.962690973959,0.874102787654479,9.29694044010681,56.26392,9.501785,5818553
"87","Denmark",7,0.25,0.363999969616331,0.68412813371594,17.962690973959,0.874102787654479,9.29694044010681,56.26392,9.501785,5818553
"88","Denmark",7,0.5,0.268089399588845,0.600522139968306,17.962690973959,0.874102787654479,9.29694044010681,56.26392,9.501785,5818553
"89","Denmark",7,0.75,0.235128919854791,0.631673403614157,17.962690973959,0.874102787654479,9.29694044010681,56.26392,9.501785,5818553
"90","Denmark",7,1,0.240223757417339,0.652449413968004,17.962690973959,0.874102787654479,9.29694044010681,56.26392,9.501785,5818553
"91","Dominican Republic",7,0,-0.513871121249004,-0.646624187598426,29.0654558563619,24.9284923674462,26.967570813329,18.735693,-70.162651,10738958
"92","Dominican Republic",7,0.25,-0.502911424143736,-0.643292783054759,29.0654558563619,24.9284923674462,26.967570813329,18.735693,-70.162651,10738958
"93","Dominican Republic",7,0.5,-0.428715216466313,-0.621211523480086,29.0654558563619,24.9284923674462,26.967570813329,18.735693,-70.162651,10738958
"94","Dominican Republic",7,0.75,-0.364723311375218,-0.63608116328728,29.0654558563619,24.9284923674462,26.967570813329,18.735693,-70.162651,10738958
"95","Dominican Republic",7,1,-0.358597144224328,-0.642343013902162,29.0654558563619,24.9284923674462,26.967570813329,18.735693,-70.162651,10738958
"96","Egypt, Arab Rep.",7,0,0.29421180933355,0.510068567531127,30.615872753397,13.9463150820057,22.1708871161325,26.820553,30.802498,100388073
"97","Egypt, Arab Rep.",7,0.25,0.289623386917557,0.508296129577406,30.615872753397,13.9463150820057,22.1708871161325,26.820553,30.802498,100388073
"98","Egypt, Arab Rep.",7,0.5,0.268022027742795,0.500854384175041,30.615872753397,13.9463150820057,22.1708871161325,26.820553,30.802498,100388073
"99","Egypt, Arab Rep.",7,0.75,0.257148618461532,0.504673507089174,30.615872753397,13.9463150820057,22.1708871161325,26.820553,30.802498,100388073
"100","Egypt, Arab Rep.",7,1,0.257960989754635,0.506469766559019,30.615872753397,13.9463150820057,22.1708871161325,26.820553,30.802498,100388073
"101","El Salvador",7,0,-0.00915737668003361,-0.242727487197454,28.8952740922194,25.9156292476571,27.3891945309674,13.794185,-88.89653,6453553
"102","El Salvador",7,0.25,-0.00189603375505818,-0.239431075816624,28.8952740922194,25.9156292476571,27.3891945309674,13.794185,-88.89653,6453553
"103","El Salvador",7,0.5,0.0494894749443512,-0.219600844452031,28.8952740922194,25.9156292476571,27.3891945309674,13.794185,-88.89653,6453553
"104","El Salvador",7,0.75,0.093627707108283,-0.230626008447344,28.8952740922194,25.9156292476571,27.3891945309674,13.794185,-88.89653,6453553
"105","El Salvador",7,1,0.0973510621581855,-0.237282087961737,28.8952740922194,25.9156292476571,27.3891945309674,13.794185,-88.89653,6453553
"106","Estonia",7,0,0.480212377825666,0.621830810875703,19.6176662638099,-8.15666221879062,5.5330971202702,58.595272,25.013607,1326590
"107","Estonia",7,0.25,0.466737733483931,0.606467237511422,19.6176662638099,-8.15666221879062,5.5330971202702,58.595272,25.013607,1326590
"108","Estonia",7,0.5,0.404561881640279,0.541544078339266,19.6176662638099,-8.15666221879062,5.5330971202702,58.595272,25.013607,1326590
"109","Estonia",7,0.75,0.395173471951368,0.557211340255498,19.6176662638099,-8.15666221879062,5.5330971202702,58.595272,25.013607,1326590
"110","Estonia",7,1,0.401146590281025,0.57042285152882,19.6176662638099,-8.15666221879062,5.5330971202702,58.595272,25.013607,1326590
"111","Finland",7,0,0.536911249437717,0.593985673684663,18.5845392044013,-8.9758419672196,4.58530963855152,61.92411,25.748151,5520314
"112","Finland",7,0.25,0.527422290734543,0.584451244649981,18.5845392044013,-8.9758419672196,4.58530963855152,61.92411,25.748151,5520314
"113","Finland",7,0.5,0.480982482448684,0.540746837051016,18.5845392044013,-8.9758419672196,4.58530963855152,61.92411,25.748151,5520314
"114","Finland",7,0.75,0.471764207780646,0.548606830617175,18.5845392044013,-8.9758419672196,4.58530963855152,61.92411,25.748151,5520314
"115","Finland",7,1,0.475368783178563,0.557045578169158,18.5845392044013,-8.9758419672196,4.58530963855152,61.92411,25.748151,5520314
"116","France",7,0,0.498422239742686,0.693620567531142,20.6137920855529,4.18709164798862,12.2836897661385,46.227638,2.213749,67059887
"117","France",7,0.25,0.481493899561772,0.677130206164199,20.6137920855529,4.18709164798862,12.2836897661385,46.227638,2.213749,67059887
"118","France",7,0.5,0.404157812978202,0.610386440696189,20.6137920855529,4.18709164798862,12.2836897661385,46.227638,2.213749,67059887
"119","France",7,0.75,0.395681743220295,0.639333091172597,20.6137920855529,4.18709164798862,12.2836897661385,46.227638,2.213749,67059887
"120","France",7,1,0.403983313934563,0.656176834978873,20.6137920855529,4.18709164798862,12.2836897661385,46.227638,2.213749,67059887
"121","Germany",7,0,0.566852042553974,0.622753266304812,19.0635481316779,0.943263208146402,9.88360773140015,51.165691,10.451526,83132799
"122","Germany",7,0.25,0.550720892373095,0.604571185150758,19.0635481316779,0.943263208146402,9.88360773140015,51.165691,10.451526,83132799
"123","Germany",7,0.5,0.482759250237174,0.529878229301026,19.0635481316779,0.943263208146402,9.88360773140015,51.165691,10.451526,83132799
"124","Germany",7,0.75,0.487815900475995,0.558307447924952,19.0635481316779,0.943263208146402,9.88360773140015,51.165691,10.451526,83132799
"125","Germany",7,1,0.498534209990343,0.576555884242015,19.0635481316779,0.943263208146402,9.88360773140015,51.165691,10.451526,83132799
"126","Ghana",7,0,-0.266853132663802,-0.437263825852811,29.5819671234929,25.2857350220311,27.42929697598,7.946527,-1.023194,30417856
"127","Ghana",7,0.25,-0.272350847103526,-0.444476342565936,29.5819671234929,25.2857350220311,27.42929697598,7.946527,-1.023194,30417856
"128","Ghana",7,0.5,-0.269151302515649,-0.466815614841035,29.5819671234929,25.2857350220311,27.42929697598,7.946527,-1.023194,30417856
"129","Ghana",7,0.75,-0.199083010582726,-0.455093319794221,29.5819671234929,25.2857350220311,27.42929697598,7.946527,-1.023194,30417856
"130","Ghana",7,1,-0.181559117082639,-0.446589200274692,29.5819671234929,25.2857350220311,27.42929697598,7.946527,-1.023194,30417856
"131","Greece",7,0,0.50662259190529,0.582011313509984,27.8921599263096,9.67654691496802,18.6747372353324,39.074208,21.824312,10716322
"132","Greece",7,0.25,0.49764508628986,0.571854835087214,27.8921599263096,9.67654691496802,18.6747372353324,39.074208,21.824312,10716322
"133","Greece",7,0.5,0.465969969072194,0.533939961894426,27.8921599263096,9.67654691496802,18.6747372353324,39.074208,21.824312,10716322
"134","Greece",7,0.75,0.482755249631058,0.552779375267848,27.8921599263096,9.67654691496802,18.6747372353324,39.074208,21.824312,10716322
"135","Greece",7,1,0.491294140717536,0.562213321250336,27.8921599263096,9.67654691496802,18.6747372353324,39.074208,21.824312,10716322
"136","Honduras",7,0,0.38625865081199,0.286535665440859,28.4945014185798,22.7939095764249,25.6131026920915,15.199999,-86.241905,9746117
"137","Honduras",7,0.25,0.394748472384611,0.296107871892311,28.4945014185798,22.7939095764249,25.6131026920915,15.199999,-86.241905,9746117
"138","Honduras",7,0.5,0.421227132774809,0.329793671389526,28.4945014185798,22.7939095764249,25.6131026920915,15.199999,-86.241905,9746117
"139","Honduras",7,0.75,0.395137618104534,0.310022329418016,28.4945014185798,22.7939095764249,25.6131026920915,15.199999,-86.241905,9746117
"140","Honduras",7,1,0.384166888161984,0.298750095027508,28.4945014185798,22.7939095764249,25.6131026920915,15.199999,-86.241905,9746117
"141","Iceland",7,0,0.446848827378978,0.7006160895836,11.5569075965435,-1.44631082551446,4.96287854310456,64.963051,-19.020835,361313
"142","Iceland",7,0.25,0.42732999666273,0.677474795557615,11.5569075965435,-1.44631082551446,4.96287854310456,64.963051,-19.020835,361313
"143","Iceland",7,0.5,0.314814836528625,0.558199033485865,11.5569075965435,-1.44631082551446,4.96287854310456,64.963051,-19.020835,361313
"144","Iceland",7,0.75,0.247860139363025,0.587334644407447,11.5569075965435,-1.44631082551446,4.96287854310456,64.963051,-19.020835,361313
"145","Iceland",7,1,0.244927308224182,0.621889987877833,11.5569075965435,-1.44631082551446,4.96287854310456,64.963051,-19.020835,361313
"146","India",7,0,0.0395496655463163,-0.0958710405403926,31.6300773069537,18.8949828492062,25.1930465620214,20.593684,78.96288,1366417754
"147","India",7,0.25,0.0498171523596843,-0.084161015785754,31.6300773069537,18.8949828492062,25.1930465620214,20.593684,78.96288,1366417754
"148","India",7,0.5,0.0826935950875924,-0.0424012512449521,31.6300773069537,18.8949828492062,25.1930465620214,20.593684,78.96288,1366417754
"149","India",7,0.75,0.0562075696790952,-0.0664163063621149,31.6300773069537,18.8949828492062,25.1930465620214,20.593684,78.96288,1366417754
"150","India",7,1,0.0450987901054612,-0.0777743507452632,31.6300773069537,18.8949828492062,25.1930465620214,20.593684,78.96288,1366417754
"151","Indonesia",7,0,-0.292715271007543,0.195239518520327,27.9683242310173,26.8069556822996,27.3821999067055,-0.789275,113.921327,270625568
"152","Indonesia",7,0.25,-0.295956024127428,0.199490306531334,27.9683242310173,26.8069556822996,27.3821999067055,-0.789275,113.921327,270625568
"153","Indonesia",7,0.5,-0.345670347589596,0.192394265598796,27.9683242310173,26.8069556822996,27.3821999067055,-0.789275,113.921327,270625568
"154","Indonesia",7,0.75,-0.407586623834159,0.172582073349186,27.9683242310173,26.8069556822996,27.3821999067055,-0.789275,113.921327,270625568
"155","Indonesia",7,1,-0.416189683330248,0.181333860198426,27.9683242310173,26.8069556822996,27.3821999067055,-0.789275,113.921327,270625568
"156","Ireland",7,0,0.0981215978002049,0.724180090268704,15.5311004530763,4.57182390311124,9.9735695688335,53.41291,-8.24389,4941444
"157","Ireland",7,0.25,0.0748242253144568,0.703310770683429,15.5311004530763,4.57182390311124,9.9735695688335,53.41291,-8.24389,4941444
"158","Ireland",7,0.5,-0.057057498367566,0.606038562851966,15.5311004530763,4.57182390311124,9.9735695688335,53.41291,-8.24389,4941444
"159","Ireland",7,0.75,-0.14354477793285,0.645108006207649,15.5311004530763,4.57182390311124,9.9735695688335,53.41291,-8.24389,4941444
"160","Ireland",7,1,-0.147711522538627,0.673233853916934,15.5311004530763,4.57182390311124,9.9735695688335,53.41291,-8.24389,4941444
"161","Israel",7,0,0.184569947027282,0.324334823875316,28.7624511932993,12.865718041989,20.7686122554019,31.046051,34.851612,9053300
"162","Israel",7,0.25,0.179140359413394,0.320875250273343,28.7624511932993,12.865718041989,20.7686122554019,31.046051,34.851612,9053300
"163","Israel",7,0.5,0.154468965949744,0.307299463625753,28.7624511932993,12.865718041989,20.7686122554019,31.046051,34.851612,9053300
"164","Israel",7,0.75,0.151267959934145,0.313749869966821,28.7624511932993,12.865718041989,20.7686122554019,31.046051,34.851612,9053300
"165","Israel",7,1,0.153622013097632,0.317074080454745,28.7624511932993,12.865718041989,20.7686122554019,31.046051,34.851612,9053300
"166","Italy",7,0,0.565877866605301,0.617689588581993,28.8668149935533,5.9717711401202,17.2815174472035,41.87194,12.56738,60297396
"167","Italy",7,0.25,0.557720953326452,0.608428657677242,28.8668149935533,5.9717711401202,17.2815174472035,41.87194,12.56738,60297396
"168","Italy",7,0.5,0.528798551983394,0.573296413369948,28.8668149935533,5.9717711401202,17.2815174472035,41.87194,12.56738,60297396
"169","Italy",7,0.75,0.545877020451281,0.588370720960991,28.8668149935533,5.9717711401202,17.2815174472035,41.87194,12.56738,60297396
"170","Italy",7,1,0.553690422543857,0.596435913074214,28.8668149935533,5.9717711401202,17.2815174472035,41.87194,12.56738,60297396
"171","Jamaica",7,0,-0.0559454817001945,-0.0970690058177622,28.6414892911236,25.5764043188026,27.0905020278317,18.109581,-77.297508,2948279
"172","Jamaica",7,0.25,-0.0563633689508239,-0.101885584042679,28.6414892911236,25.5764043188026,27.0905020278317,18.109581,-77.297508,2948279
"173","Jamaica",7,0.5,-0.0546323615070191,-0.118106190869762,28.6414892911236,25.5764043188026,27.0905020278317,18.109581,-77.297508,2948279
"174","Jamaica",7,0.75,-0.0389562557735609,-0.10950871217904,28.6414892911236,25.5764043188026,27.0905020278317,18.109581,-77.297508,2948279
"175","Jamaica",7,1,-0.0355580819990695,-0.103261786143423,28.6414892911236,25.5764043188026,27.0905020278317,18.109581,-77.297508,2948279
"176","Japan",7,0,0.605166163236837,0.719997313656282,27.663331432851,4.25787347047189,15.8058628531588,36.204824,138.252924,126264931
"177","Japan",7,0.25,0.595850228475266,0.710423978697028,27.663331432851,4.25787347047189,15.8058628531588,36.204824,138.252924,126264931
"178","Japan",7,0.5,0.557815591652807,0.67341195929033,27.663331432851,4.25787347047189,15.8058628531588,36.204824,138.252924,126264931
"179","Japan",7,0.75,0.567989068571147,0.688454403783573,27.663331432851,4.25787347047189,15.8058628531588,36.204824,138.252924,126264931
"180","Japan",7,1,0.574988618018961,0.69680500679985,27.663331432851,4.25787347047189,15.8058628531588,36.204824,138.252924,126264931
"181","Kazakhstan",7,0,0.429540663109529,0.459469431273386,24.7104850729056,-16.2743966136796,3.91069441786618,48.019573,66.923684,18513930
"182","Kazakhstan",7,0.25,0.422279543135283,0.44920653770616,24.7104850729056,-16.2743966136796,3.91069441786618,48.019573,66.923684,18513930
"183","Kazakhstan",7,0.5,0.393724639341192,0.406551467274284,24.7104850729056,-16.2743966136796,3.91069441786618,48.019573,66.923684,18513930
"184","Kazakhstan",7,0.75,0.39942401890251,0.413521434458589,24.7104850729056,-16.2743966136796,3.91069441786618,48.019573,66.923684,18513930
"185","Kazakhstan",7,1,0.404721818767796,0.42079285911847,24.7104850729056,-16.2743966136796,3.91069441786618,48.019573,66.923684,18513930
"186","Kenya",7,0,0.238686565242017,0.191430956511623,22.9846785134669,19.0995912045105,21.0676070398264,-0.023559,37.906193,52573973
"187","Kenya",7,0.25,0.243536389475729,0.198625776936218,22.9846785134669,19.0995912045105,21.0676070398264,-0.023559,37.906193,52573973
"188","Kenya",7,0.5,0.258317847054184,0.222351244479713,22.9846785134669,19.0995912045105,21.0676070398264,-0.023559,37.906193,52573973
"189","Kenya",7,0.75,0.242406695795843,0.212515614753012,22.9846785134669,19.0995912045105,21.0676070398264,-0.023559,37.906193,52573973
"190","Kenya",7,1,0.236321054673916,0.203301541319115,22.9846785134669,19.0995912045105,21.0676070398264,-0.023559,37.906193,52573973
"191","Kyrgyz Republic",7,0,0.496570418265438,0.596469113748083,25.9793333792343,-9.86164062611842,7.82189233205907,41.20438,74.766098,6456900
"192","Kyrgyz Republic",7,0.25,0.48689646154817,0.584965736330258,25.9793333792343,-9.86164062611842,7.82189233205907,41.20438,74.766098,6456900
"193","Kyrgyz Republic",7,0.5,0.444693782821461,0.538295757631035,25.9793333792343,-9.86164062611842,7.82189233205907,41.20438,74.766098,6456900
"194","Kyrgyz Republic",7,0.75,0.449046433094708,0.549019106198757,25.9793333792343,-9.86164062611842,7.82189233205907,41.20438,74.766098,6456900
"195","Kyrgyz Republic",7,1,0.454977683208203,0.557647954874308,25.9793333792343,-9.86164062611842,7.82189233205907,41.20438,74.766098,6456900
"196","Latvia",7,0,0.565838181424423,0.623378070101165,19.7267319722522,-4.40686599808319,7.47895267220455,56.879635,24.603189,1912789
"197","Latvia",7,0.25,0.558023224331577,0.615065956413361,19.7267319722522,-4.40686599808319,7.47895267220455,56.879635,24.603189,1912789
"198","Latvia",7,0.5,0.523506885101636,0.577898519043756,19.7267319722522,-4.40686599808319,7.47895267220455,56.879635,24.603189,1912789
"199","Latvia",7,0.75,0.518302677386581,0.587247613566615,19.7267319722522,-4.40686599808319,7.47895267220455,56.879635,24.603189,1912789
"200","Latvia",7,1,0.522167221964233,0.5949468663005,19.7267319722522,-4.40686599808319,7.47895267220455,56.879635,24.603189,1912789
"201","Luxembourg",7,0,0.188194432441061,0.411704218123998,13.0666250228075,-0.141483929367458,6.41177093023614,49.815273,6.129583,619896
"202","Luxembourg",7,0.25,0.196675582509102,0.417973638214189,13.0666250228075,-0.141483929367458,6.41177093023614,49.815273,6.129583,619896
"203","Luxembourg",7,0.5,0.206787104972042,0.438514591694954,13.0666250228075,-0.141483929367458,6.41177093023614,49.815273,6.129583,619896
