"","country","combination","mismatch","corsI","corsR","maxs","mins","means","lat","long","pop"
"1","Argentina",1,0,0.573967159530033,0.658564584961221,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"2","Argentina",1,0.25,0.598331814809968,0.663559148347937,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"3","Argentina",1,0.5,0.256875018410284,0.131443571733123,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"4","Argentina",1,0.75,-0.324576141928941,-0.567210407637365,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"5","Argentina",1,1,-0.362740174509557,-0.646372267999699,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"6","Argentina",2,0,0.652607843015205,0.658567650051346,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"7","Argentina",2,0.25,0.619929032204104,0.663554234577023,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"8","Argentina",2,0.5,0.157831996169723,0.131419109428488,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"9","Argentina",2,0.75,-0.39694378403241,-0.567225381374177,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"10","Argentina",2,1,-0.438656730868591,-0.646376026324368,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"11","Argentina",3,0,0.641414278179833,0.658573342021466,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"12","Argentina",3,0.25,0.614881187571597,0.663545103794189,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"13","Argentina",3,0.5,0.176605263811605,0.131373669504151,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"14","Argentina",3,0.75,-0.39268821399236,-0.567253192225793,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
