"","country","combination","mismatch","corsI","corsR","maxs","mins","means","lat","long","pop"
"1","Argentina",1,0,0.628502521876862,0.658563556473515,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"2","Argentina",1,0.25,0.618913731375747,0.663560796672818,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"3","Argentina",1,0.5,0.191119122481026,0.131451778965829,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"4","Argentina",1,0.75,-0.382671027606541,-0.567205383565917,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"5","Argentina",1,1,-0.42337825100026,-0.646371006930491,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"6","Argentina",2,0,0.667039950990462,0.658577749765415,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"7","Argentina",2,0.25,0.605633276610817,0.663538027962072,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"8","Argentina",2,0.5,0.109688066636001,0.131338470464665,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"9","Argentina",2,0.75,-0.426439199906897,-0.567274732078782,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"10","Argentina",2,1,-0.469526978157475,-0.646388411331188,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"11","Argentina",3,0,0.634153032209291,0.658565771510564,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"12","Argentina",3,0.25,0.619552636575462,0.663557246399489,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"13","Argentina",3,0.5,0.187290204229717,0.131434102517546,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"14","Argentina",3,0.75,-0.382273538334112,-0.567216204044321,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
