"","country","combination","mismatch","corsI","corsR","maxs","mins","means","lat","long","pop"
"1","Argentina",1,0,0.611737350260884,0.658563522062342,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"2","Argentina",1,0.25,0.613988156204996,0.663560851818305,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"3","Argentina",1,0.5,0.213926565407231,0.131452053554402,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"4","Argentina",1,0.75,-0.365360615919932,-0.56720521547342,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"5","Argentina",1,1,-0.405410421223874,-0.646370964737881,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"6","Argentina",2,0,0.629542830554793,0.658571898750239,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"7","Argentina",2,0.25,0.613978772565965,0.663547419728133,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"8","Argentina",2,0.5,0.198272350236626,0.131385192929607,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"9","Argentina",2,0.75,-0.376163432485772,-0.56724613992146,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"10","Argentina",2,1,-0.41558081109273,-0.646381236196516,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"11","Argentina",3,0,0.62836007390485,0.658567233520975,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"12","Argentina",3,0.25,0.619993256872462,0.663554902461132,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"13","Argentina",3,0.5,0.203754282654096,0.131422434012718,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"14","Argentina",3,0.75,-0.364561706847205,-0.567223346426763,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"15","Argentina",3,1,-0.403786716504563,-0.646375515578355,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"16","Argentina",4,0,0.609087742468719,0.658564928593722,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"17","Argentina",4,0.25,0.613269884336924,0.663558597564559,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"18","Argentina",4,0.5,0.220538522603484,0.131440829459391,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"19","Argentina",4,0.75,-0.357314991262316,-0.567212086290905,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"20","Argentina",4,1,-0.396728314531618,-0.646372689344668,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"21","Argentina",5,0,0.577527548372146,0.658560367069851,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"22","Argentina",5,0.25,0.603888462116349,0.663565906678539,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"23","Argentina",5,0.5,0.246686968538746,0.131477226690419,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"24","Argentina",5,0.75,-0.340709557988675,-0.567189804728684,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"25","Argentina",5,1,-0.379419576059517,-0.646367096381432,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"26","Argentina",6,0,0.665759873501718,0.658573561431842,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"27","Argentina",6,0.25,0.612746957058989,0.663544751676893,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"28","Argentina",6,0.5,0.126753057508511,0.131371917586196,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"29","Argentina",6,0.75,-0.415145551488084,-0.567254264368388,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"30","Argentina",6,1,-0.458444272759134,-0.646383275098866,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"31","Argentina",7,0,0.627382803796923,0.658571783671008,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
"32","Argentina",7,0.25,0.613499105626743,0.66354760436841,0.759205262580108,0.547378042065699,0.653880151869695,-38.416097,-63.616672,44938712
