"","country","combination","mismatch","corsI","corsR","maxs","mins","means","lat","long","pop"
"1","Argentina",1,0,0.780067168976008,0.827469224022882,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"2","Argentina",1,0.25,0.672537471388635,0.673905865431531,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"3","Argentina",1,0.5,-0.147997411141913,-0.209597169683165,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"4","Argentina",1,0.75,-0.822835413812369,-0.826947847313654,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"5","Argentina",1,1,-0.826368923967444,-0.866703247824282,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"6","Australia",1,0,0.706591079724683,0.790677848452441,24.4554400710569,11.1707776743704,17.9068989946278,-25.274398,133.775136,25364307
"7","Australia",1,0.25,0.587316974430908,0.592682288406743,24.4554400710569,11.1707776743704,17.9068989946278,-25.274398,133.775136,25364307
"8","Australia",1,0.5,-0.333004654405574,-0.373025779210725,24.4554400710569,11.1707776743704,17.9068989946278,-25.274398,133.775136,25364307
"9","Australia",1,0.75,-0.849751098506897,-0.875429096324072,24.4554400710569,11.1707776743704,17.9068989946278,-25.274398,133.775136,25364307
"10","Australia",1,1,-0.800352099240226,-0.850781378313429,24.4554400710569,11.1707776743704,17.9068989946278,-25.274398,133.775136,25364307
"11","Austria",1,0,0.515317492999244,0.651146688713677,20.4429680379856,-2.69669368169018,8.76729090226386,47.516231,14.550072,8877067
"12","Austria",1,0.25,0.41382116210142,0.430233466784107,20.4429680379856,-2.69669368169018,8.76729090226386,47.516231,14.550072,8877067
"13","Austria",1,0.5,-0.327520956296526,-0.405204819824702,20.4429680379856,-2.69669368169018,8.76729090226386,47.516231,14.550072,8877067
"14","Austria",1,0.75,-0.734328440284842,-0.772970253496032,20.4429680379856,-2.69669368169018,8.76729090226386,47.516231,14.550072,8877067
"15","Austria",1,1,-0.69134833456785,-0.741228632546664,20.4429680379856,-2.69669368169018,8.76729090226386,47.516231,14.550072,8877067
"16","Belarus",1,0,0.511399451337923,0.562034497607658,21.4595583990503,-6.08091408294802,7.47504322009185,53.709807,27.953389,9466856
"17","Belarus",1,0.25,0.462684390913515,0.500348886212656,21.4595583990503,-6.08091408294802,7.47504322009185,53.709807,27.953389,9466856
"18","Belarus",1,0.5,-0.138616349026043,-0.0446156429170369,21.4595583990503,-6.08091408294802,7.47504322009185,53.709807,27.953389,9466856
"19","Belarus",1,0.75,-0.632600939747898,-0.507104043520506,21.4595583990503,-6.08091408294802,7.47504322009185,53.709807,27.953389,9466856
"20","Belarus",1,1,-0.644930566924089,-0.570557508826256,21.4595583990503,-6.08091408294802,7.47504322009185,53.709807,27.953389,9466856
"21","Belgium",1,0,0.622936995189339,0.770540055210018,18.5749419854765,2.66865848062165,10.5166396364409,50.503887,4.469936,11484055
"22","Belgium",1,0.25,0.50100591507314,0.55272917796294,18.5749419854765,2.66865848062165,10.5166396364409,50.503887,4.469936,11484055
"23","Belgium",1,0.5,-0.33552571371394,-0.403009672566477,18.5749419854765,2.66865848062165,10.5166396364409,50.503887,4.469936,11484055
"24","Belgium",1,0.75,-0.822455435890933,-0.87603116799698,18.5749419854765,2.66865848062165,10.5166396364409,50.503887,4.469936,11484055
"25","Belgium",1,1,-0.777972486130039,-0.838475620201936,18.5749419854765,2.66865848062165,10.5166396364409,50.503887,4.469936,11484055
"26","Brazil",1,0,-0.0567404697997713,0.364051639101562,26.8270068859397,22.8861612748017,24.8800554981854,-14.235004,-51.92528,211049527
"27","Brazil",1,0.25,0.0605566700775634,0.402515308372779,26.8270068859397,22.8861612748017,24.8800554981854,-14.235004,-51.92528,211049527
"28","Brazil",1,0.5,0.162145390825798,0.17169751159895,26.8270068859397,22.8861612748017,24.8800554981854,-14.235004,-51.92528,211049527
