"","country","combination","mismatch","corsI","corsR","maxs","mins","means","lat","long","pop"
"1","Argentina",1,0,0.826028429673179,0.829447152309497,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"2","Argentina",1,0.25,0.719640024122934,0.678820734240675,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"3","Argentina",1,0.5,-0.142991311367332,-0.202017769227199,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"4","Argentina",1,0.75,-0.851846619414569,-0.823063729860006,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"5","Argentina",1,1,-0.855470232540863,-0.868283060083558,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"6","Argentina",2,0,0.851664969006366,0.830644369792299,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"7","Argentina",2,0.25,0.741541530814885,0.681776652459537,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"8","Argentina",2,0.5,-0.128236369918874,-0.197428842014788,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"9","Argentina",2,0.75,-0.825790557115501,-0.820589896695834,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"10","Argentina",2,1,-0.858321752376978,-0.869186041701385,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"11","Argentina",3,0,0.697626563200861,0.820552369704366,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"12","Argentina",3,0.25,0.598196350060456,0.656370002298297,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"13","Argentina",3,0.5,-0.169712469008768,-0.236170810491836,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"14","Argentina",3,0.75,-0.806439123788562,-0.838622764809803,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"15","Argentina",3,1,-0.81317235849586,-0.860347823339338,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"16","Argentina",4,0,0.769985090951652,0.821732645524643,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"17","Argentina",4,0.25,0.669586788136909,0.659404432937277,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"18","Argentina",4,0.5,-0.174248294956447,-0.231621168415637,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"19","Argentina",4,0.75,-0.864734442002487,-0.836834667720692,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"20","Argentina",4,1,-0.876765827323991,-0.861521727966177,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"21","Argentina",5,0,0.776924699670357,0.826063759098433,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"22","Argentina",5,0.25,0.669247004806851,0.670388370022486,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"23","Argentina",5,0.5,-0.151922190026119,-0.214984408183739,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"24","Argentina",5,0.75,-0.824559253696793,-0.829557182840462,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"25","Argentina",5,1,-0.830117184742553,-0.865515308300649,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"26","Argentina",6,0,0.76711180192468,0.82344446990817,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"27","Argentina",6,0.25,0.666284023764043,0.663773077672252,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"28","Argentina",6,0.5,-0.167139922812476,-0.225036652792479,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"29","Argentina",6,0.75,-0.854812666968685,-0.834094092330761,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"30","Argentina",6,1,-0.864505054085571,-0.86315952660472,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"31","Argentina",7,0,0.673192036770121,0.818424606777782,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"32","Argentina",7,0.25,0.573776355334713,0.650850554728904,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"33","Argentina",7,0.5,-0.177811615207077,-0.244398401382378,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"34","Argentina",7,0.75,-0.792070714905845,-0.841640079303195,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"35","Argentina",7,1,-0.798824743677226,-0.858140105276515,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"36","Argentina",8,0,0.838185427227191,0.828660862921699,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"37","Argentina",8,0.25,0.732558486896908,0.676871712184887,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"38","Argentina",8,0.5,-0.142189345291119,-0.205030863077027,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"39","Argentina",8,0.75,-0.863618034186367,-0.824637796532745,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
"40","Argentina",8,1,-0.869144591919748,-0.867668048013049,24.2906461119316,8.83344975548892,16.6845389297698,-38.416097,-63.616672,44938712
